# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_2	cds	184626	185252	+	LPARA_00788	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2NH01
contig_2	cds	185245	187551	+	LPARA_00789	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343C985
contig_2	cds	187660	188121	-	LPARA_00790	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V0Q3A8
contig_2	cds	188118	188807	-	LPARA_00791	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343CB67
contig_2	cds	188843	189466	-	LPARA_00792	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038W2
contig_2	cds	189521	190819	-	LPARA_00793	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C7T2
contig_2	cds	190850	192025	-	LPARA_00794	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00189113B4
contig_2	cds	192080	192568	-	LPARA_00795	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038V9
contig_2	cds	192743	195529	-	LPARA_00796	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343928D
contig_2	cds	195568	199272	-	LPARA_00797	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4D5BB8
contig_2	cds	199269	202808	-	LPARA_00798	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343D536
contig_2	cds	203159	204094	+	LPARA_00799	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002983915
contig_2	cds	204102	205106	+	LPARA_00800	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00034381E5
contig_2	cds	205072	206106	+	LPARA_00801	662.0	7.3e-240	1.0	1.0	0.983	UniRef:UniRef90_Q038V3
contig_2	cds	206595	207926	-	LPARA_00802	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E2M030
contig_2	cds	207913	208869	-	LPARA_00803	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343A920
contig_2	cds	208922	209665	-	LPARA_00804	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003433A0E
contig_2	cds	209758	210108	-	LPARA_00805	221.0	3.6e-73	1.0	1.0	0.931	UniRef:UniRef90_A0AAD1APX0
contig_2	cds	210160	210348	-	LPARA_00806	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038U8
contig_2	cds	210491	211285	-	LPARA_00807	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6S1E6
contig_2	cds	211272	211982	-	LPARA_00808	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MUY6
contig_2	cds	212198	213466	-	LPARA_00809	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038U5
contig_2	cds	213480	215267	-	LPARA_00810	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4D5EB8
contig_2	cds	215460	217529	-	LPARA_00811	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B3WEK6
contig_2	cds	217531	218427	-	LPARA_00812	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2NGX8
contig_2	cds	218819	219988	-	LPARA_00813	772.0	1.8e-281	0.997	0.909	0.987	UniRef:UniRef90_C2JXD4
contig_2	cds	220031	220357	-	LPARA_00814	208.0	3.1e-68	1.0	1.0	0.991	UniRef:UniRef90_UPI001BCE5B9C
contig_2	cds	221182	222852	-	LPARA_00815	1033.0	0.0	1.0	1.0	0.951	UniRef:UniRef90_UPI0021A68416
contig_2	cds	223059	224216	-	LPARA_00816	691.0	6.6e-250	1.0	1.0	0.943	UniRef:UniRef90_A0A422M533
contig_2	cds	224219	224551	-	LPARA_00817	183.0	4.2e-58	1.0	1.0	0.964	UniRef:UniRef90_C2JXD9
contig_2	cds	224564	224779	-	LPARA_00818	136.0	8.8e-41	1.0	0.922	0.986	UniRef:UniRef90_C2JXE0
contig_2	cds	224822	224953	-	LPARA_00819	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829GL18
contig_2	cds	224946	225236	-	LPARA_00820	179.0	5.1e-57	1.0	1.0	0.917	UniRef:UniRef90_UPI000A1DFA63
contig_2	cds	225246	227699	-	LPARA_00821	1516.0	0.0	1.0	1.007	0.916	UniRef:UniRef90_UPI0031E171E8
contig_2	cds	227700	229670	-	LPARA_00822	1281.0	0.0	1.0	1.0	0.942	UniRef:UniRef90_UPI00240FF5A5
contig_2	cds	229671	233594	-	LPARA_00823	1661.0	0.0	0.992	1.0	0.851	UniRef:UniRef90_UPI0026044495
contig_2	cds	233591	233746	-	LPARA_00824	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6M3BEW1
contig_2	cds	233799	234149	-	LPARA_00825	187.0	1.4e-59	0.905	1.0	0.914	UniRef:UniRef90_A0A0R1QY87
contig_2	cds	234313	234924	-	LPARA_00826	390.0	4.4e-137	0.995	0.940	0.955	UniRef:UniRef90_A0AAF0APJ2
contig_2	cds	234925	235305	-	LPARA_00827	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0036D36A4E
contig_2	cds	235302	235721	-	LPARA_00828	252.0	1.8e-84	1.0	1.0	0.914	UniRef:UniRef90_A0A7S7FP95
contig_2	cds	236058	236348	-	LPARA_00829	166.0	7.8e-52	1.0	1.0	0.906	UniRef:UniRef90_A0A422M3R3
contig_2	cds	236419	238326	-	LPARA_00830	956.0	0.0	1.009	1.0	0.813	UniRef:UniRef90_A0A422M3J5
contig_2	cds	238326	239426	-	LPARA_00831	662.0	4.4e-239	1.0	0.995	0.921	UniRef:UniRef90_A0AAD1APK0
contig_2	cds	239423	239605	-	LPARA_00832	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004692D4C
contig_2	cds	239727	241628	-	LPARA_00833	1218.0	0.0	1.0	1.0	0.940	UniRef:UniRef90_A0AAD1API4
contig_2	cds	241625	242101	-	LPARA_00834	296.0	2.8e-101	1.0	0.898	0.968	UniRef:UniRef90_A0A422M3M5
contig_2	cds	242566	243564	-	LPARA_00835	569.0	1.7e-203	1.006	1.0	0.862	UniRef:UniRef90_UPI0018A4966C
contig_2	cds	243561	243788	-	LPARA_00836	124.0	1.1e-35	0.987	0.987	0.797	UniRef:UniRef90_UPI0026188E9A
contig_2	cds	243809	244096	-	LPARA_00837	164.0	3.0e-51	1.0	1.0	0.842	UniRef:UniRef90_UPI0021A283F6
contig_2	cds	244093	244542	-	LPARA_00838	240.0	2.9e-79	0.960	0.894	0.811	UniRef:UniRef90_UPI001E2CF8D6
contig_2	cds	244622	244996	-	LPARA_00839	209.0	5.5e-68	1.113	1.0	0.761	UniRef:UniRef90_UPI0036D24BBE
contig_2	cds	244989	245813	-	LPARA_00840	492.0	3.8e-175	1.0	1.0	0.916	UniRef:UniRef90_UPI002631E2E9
contig_2	cds	246057	246704	-	LPARA_00841	385.0	5.7e-135	0.972	0.995	0.885	UniRef:UniRef90_UPI000FF24CAD
contig_2	cds	246827	247972	-	LPARA_00842	526.0	4.4e-185	0.997	1.005	0.700	UniRef:UniRef90_UPI0021A5218E
contig_2	cds	250250	250561	+	LPARA_00843	179.0	5.9e-57	1.0	1.0	0.942	UniRef:UniRef90_UPI0034E8A6F6
contig_2	cds	251549	251857	-	LPARA_00844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9PXR8
contig_2	cds	252002	252313	-	LPARA_00845	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038T4
contig_2	cds	252564	253343	-	LPARA_00846	529.0	3.9e-190	1.0	1.0	0.996	UniRef:UniRef90_Q038T3
contig_2	cds	253343	254245	-	LPARA_00847	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1KZU1
contig_2	cds	254242	254631	-	LPARA_00848	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038T1
contig_2	cds	254633	255031	-	LPARA_00849	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038T0
contig_2	cds	255015	255473	-	LPARA_00850	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038S9
contig_2	cds	255477	256463	-	LPARA_00851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C1K8
contig_2	cds	256676	256840	-	LPARA_00852	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E0I4E5
contig_2	cds	256797	257240	-	LPARA_00853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038S7
contig_2	cds	257260	257436	-	LPARA_00854	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038S6
contig_2	cds	257740	258570	+	LPARA_00855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038S5
contig_2	cds	258567	259454	-	LPARA_00856	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAW6A6B8
contig_2	cds	259590	260510	-	LPARA_00857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038S3
contig_2	cds	260602	261054	-	LPARA_00858	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C238
contig_2	cds	261144	262949	-	LPARA_00859	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0021A8DFBB
contig_2	cds	262951	264234	-	LPARA_00860	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S4ZMA8
contig_2	cds	264754	265080	+	LPARA_00861	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1KZ53
contig_2	cds	265209	266714	-	LPARA_00862	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4EE4C0
contig_2	cds	266711	267586	-	LPARA_00863	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343B696
contig_2	cds	267832	268272	+	LPARA_00864	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6Q5M4
contig_2	cds	268411	269733	+	LPARA_00865	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003438D97
contig_2	cds	269806	270432	-	LPARA_00866	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038R0
contig_2	cds	270432	270878	-	LPARA_00867	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003437758
contig_2	cds	270999	273227	-	LPARA_00868	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343C757
contig_2	cds	273464	273787	-	LPARA_00869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3BZ06
contig_2	cds	273814	274554	-	LPARA_00870	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038Q6
contig_2	cds	274687	275634	-	LPARA_00871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0005EB039E
contig_2	cds	275751	276245	-	LPARA_00872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038Q4
contig_2	cds	276242	276856	-	LPARA_00873	405.0	5.0e-143	1.0	1.0	0.980	UniRef:UniRef90_Q038Q3
contig_2	cds	276953	277201	+	LPARA_00874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038Q2
contig_2	cds	277271	277657	-	LPARA_00875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038Q1
contig_2	cds	278120	278302	-	LPARA_00876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038Q0
contig_2	cds	278302	278688	-	LPARA_00877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829GSH8
contig_2	tRNA	279117	279204	-	LPARA_00878	72.0	-	-	-	-	-
contig_2	cds	279396	280874	-	LPARA_00879	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4DDCD5
contig_2	cds	281484	282482	+	LPARA_00880	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003435E5D
contig_2	cds	282633	284249	-	LPARA_00881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C5H4
contig_2	cds	284262	285797	-	LPARA_00882	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4E1459
contig_2	cds	285845	287194	-	LPARA_00883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343EFC2
contig_2	cds	287372	289105	-	LPARA_00884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00034382C5
contig_2	cds	289241	289480	-	LPARA_00885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3BYL2
contig_2	cds	289487	292198	-	LPARA_00886	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S2AC62
contig_2	cds	292466	293164	-	LPARA_00887	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002973DBA
contig_2	cds	298083	298331	+	LPARA_00888	-	-	-	-	-	-
contig_2	cds	298539	298838	+	LPARA_00889	-	-	-	-	-	-
contig_2	cds	301392	302405	-	LPARA_00890	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9NW00
contig_2	cds	302614	303417	-	LPARA_00891	523.0	9.9e-188	0.996	0.996	0.955	UniRef:UniRef90_A0A826HKE4
contig_2	cds	303840	304154	-	LPARA_00892	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MU91
contig_2	cds	304173	304676	-	LPARA_00893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422LKA3
contig_2	cds	305000	305527	-	LPARA_00894	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003435797
contig_2	cds	305524	307818	-	LPARA_00895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4DB12A
contig_2	cds	308093	308464	+	LPARA_00896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038N9
contig_2	cds	308788	309264	+	LPARA_00897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9Q8F4
contig_2	cds	309270	309503	+	LPARA_00898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038N7
contig_2	cds	309596	311434	-	LPARA_00899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038N6
contig_2	cds	311591	312499	-	LPARA_00900	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343D7CF
contig_2	cds	312591	312782	+	LPARA_00901	-	-	-	-	-	-
contig_2	cds	312798	314192	+	LPARA_00902	847.0	5.6e-308	1.0	0.871	0.959	UniRef:UniRef90_A0A422M684
contig_2	cds	314602	315765	-	LPARA_00903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038N5
contig_2	cds	315878	317752	-	LPARA_00904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S4ZME5
contig_2	cds	317782	318372	-	LPARA_00905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038N2
contig_2	cds	318549	319595	-	LPARA_00906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S2ANI4
contig_2	cds	319758	320903	-	LPARA_00907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038N0
contig_2	cds	320905	321852	-	LPARA_00908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9Q8H3
contig_2	cds	321859	322764	-	LPARA_00909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038M8
contig_2	cds	322776	323567	-	LPARA_00910	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AA42EU89
contig_2	cds	323872	324225	-	LPARA_00911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038M6
contig_2	cds	324286	327117	-	LPARA_00912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4E1BD4
contig_2	cds	327138	327443	-	LPARA_00913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038M4
contig_2	cds	327440	327733	-	LPARA_00914	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343A995
contig_2	cds	327745	328998	-	LPARA_00915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A243PQM9
contig_2	cds	329015	329494	-	LPARA_00916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038M1
contig_2	cds	329749	334083	-	LPARA_00917	2848.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_Q038M0
contig_2	cds	334150	335877	-	LPARA_00918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAP5HL89
contig_2	cds	335902	337143	-	LPARA_00919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343DDF8
contig_2	cds	337160	337948	-	LPARA_00920	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343C7F9
contig_2	cds	337984	338736	-	LPARA_00921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6QDR6
contig_2	cds	339267	339824	-	LPARA_00922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1KZA5
contig_2	cds	339824	340543	-	LPARA_00923	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038L4
contig_2	cds	340767	341648	-	LPARA_00924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038L3
contig_2	cds	341733	342521	-	LPARA_00925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038L2
contig_2	cds	343051	343320	-	LPARA_00926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A243PWI7
contig_2	cds	343310	344053	-	LPARA_00927	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038L0
contig_2	cds	344706	344930	-	LPARA_00928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339B13C8
contig_2	cds	344975	346273	-	LPARA_00929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339A5220
contig_2	cds	346290	346499	-	LPARA_00930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339949C3
contig_2	cds	346512	346958	-	LPARA_00931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003395E026
contig_2	cds	346951	347160	-	LPARA_00932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829HBG0
contig_2	cds	347129	347527	-	LPARA_00933	249.0	8.7e-84	0.992	0.992	0.954	UniRef:UniRef90_A0A1B0YC31
contig_2	cds	347558	347689	-	LPARA_00934	92.4	4.0e-24	1.0	1.0	0.953	UniRef:UniRef90_A0A829GPL7
contig_2	cds	347682	347972	-	LPARA_00935	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339559CA
contig_2	cds	347974	350463	-	LPARA_00936	1470.0	0.0	1.004	1.0	0.913	UniRef:UniRef90_UPI000FF54F43
contig_2	cds	350464	352521	-	LPARA_00937	1283.0	0.0	1.001	1.0	0.902	UniRef:UniRef90_A0AA50HZX8
contig_2	cds	352522	357387	-	LPARA_00938	2191.0	0.0	1.0	1.0	0.999	UniRef:UniRef90_UPI003391C4B1
contig_2	cds	357510	357923	-	LPARA_00939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339A10BB
contig_2	cds	358239	358847	-	LPARA_00940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0033987919
contig_2	cds	358881	359267	-	LPARA_00941	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0033925427
contig_2	cds	359267	359653	-	LPARA_00942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5R8LHN0
contig_2	cds	359653	359982	-	LPARA_00943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2D1GPN9
contig_2	cds	359972	360331	-	LPARA_00944	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002358C97A
contig_2	cds	360342	360581	-	LPARA_00945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003392C2AB
contig_2	cds	360599	361801	-	LPARA_00946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0033932C2E
contig_2	cds	361842	362471	-	LPARA_00947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003390C57E
contig_2	cds	362425	363678	-	LPARA_00948	759.0	4.2e-276	1.0	1.0	0.918	UniRef:UniRef90_A0AAE9VWV5
contig_2	cds	363684	363875	-	LPARA_00949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3G3LKH7
contig_2	cds	363887	365599	-	LPARA_00950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0033915DC3
contig_2	cds	365621	366076	-	LPARA_00951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0033945838
contig_2	cds	366276	367070	-	LPARA_00952	515.0	3.3e-184	0.996	0.936	0.973	UniRef:UniRef90_A0A829GS27
contig_2	cds	367060	367617	-	LPARA_00953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339A08E4
contig_2	cds	367614	368006	-	LPARA_00954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003394AA57
contig_2	cds	367999	369147	-	LPARA_00955	736.0	1.6e-267	1.073	1.0	0.895	UniRef:UniRef90_A0A0P0I7Q8
contig_2	cds	369569	369787	+	LPARA_00956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9E8K293
contig_2	cds	370045	370542	-	LPARA_00957	281.0	4.5e-95	1.0	1.0	0.824	UniRef:UniRef90_A0A0R1U5Z2
contig_2	cds	370511	370951	-	LPARA_00958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000F0B93DB
contig_2	cds	371717	372169	-	LPARA_00959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00205CE1D8
contig_2	cds	372587	372769	-	LPARA_00960	121.0	4.4e-35	1.0	1.0	0.983	UniRef:UniRef90_UPI00237F4700
contig_2	cds	372766	373164	-	LPARA_00961	260.0	6.6e-88	1.0	1.0	0.939	UniRef:UniRef90_UPI0021A7B2F5
contig_2	cds	373161	373358	-	LPARA_00962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339AD69D
contig_2	cds	373355	373732	-	LPARA_00963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003392D0BB
contig_2	cds	373722	373940	-	LPARA_00964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003A29486
contig_2	cds	373924	374463	-	LPARA_00965	293.0	1.0e-99	1.0	1.023	0.832	UniRef:UniRef90_UPI0033911470
contig_2	cds	374460	374738	-	LPARA_00966	176.0	4.4e-56	1.0	1.0	0.989	UniRef:UniRef90_UPI003392F15E
contig_2	cds	374809	375294	-	LPARA_00967	-	-	-	-	-	-
contig_2	cds	375294	376118	-	LPARA_00968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9PZ78
contig_2	cds	376133	376882	-	LPARA_00969	488.0	3.7e-174	1.0	1.0	0.976	UniRef:UniRef90_A0A826HS55
contig_2	cds	376875	377189	-	LPARA_00970	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339A7BE8
contig_2	cds	377229	377327	-	LPARA_00971	-	-	-	-	-	-
contig_2	cds	377372	377917	+	LPARA_00972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0033958A45
contig_2	cds	377900	378103	-	LPARA_00973	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000532C08F
contig_2	cds	378096	378188	-	LPARA_00974	58.9	3.5e-11	1.0	1.0	0.800	UniRef:UniRef90_A0A9E8GAX1
contig_2	cds	378188	378544	-	LPARA_00975	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAF0AMG3
contig_2	cds	378611	378862	+	LPARA_00976	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339A52AE
contig_2	cds	378855	379034	-	LPARA_00977	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003390D2EE
contig_2	cds	379035	379850	-	LPARA_00978	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0033947475
contig_2	cds	379901	380362	+	LPARA_00979	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0033988DDA
contig_2	cds	380468	380734	-	LPARA_00980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00034354A1
contig_2	cds	380883	381530	+	LPARA_00981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003390BB18
contig_2	cds	381592	382269	+	LPARA_00982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00339431F2
contig_2	cds	382350	382994	+	LPARA_00983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003392DB2A
contig_2	cds	383114	384001	+	LPARA_00984	574.0	5.8e-207	0.990	1.0	1.0	UniRef:UniRef90_UPI0033949149
contig_2	cds	384078	384341	+	LPARA_00985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI003396CAC7
contig_2	cds	384450	385622	+	LPARA_00986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0033978FA0
contig_2	cds	385794	386444	+	LPARA_00987	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003437E88
contig_2	cds	386501	387895	+	LPARA_00988	808.0	7.2e-294	1.0	1.0	0.994	UniRef:UniRef90_A0AAP4JH09
contig_2	cds	387926	388717	+	LPARA_00989	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6RTQ1
contig_2	cds	388815	390608	-	LPARA_00990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038K6
contig_2	cds	390598	392355	-	LPARA_00991	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038K5
contig_2	cds	392497	392718	-	LPARA_00992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038K4
contig_2	cds	392779	393024	-	LPARA_00993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038K3
contig_2	cds	393057	393233	-	LPARA_00994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1L007
contig_2	cds	393460	393807	-	LPARA_00995	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038K1
contig_2	cds	393944	394711	-	LPARA_00996	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9QG71
contig_2	cds	394701	395219	-	LPARA_00997	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343DE05
contig_2	cds	395394	395648	-	LPARA_00998	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038J8
contig_2	cds	395661	395936	-	LPARA_00999	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038J7
contig_2	cds	396081	397517	-	LPARA_01000	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C4M2
contig_2	cds	397530	397874	-	LPARA_01001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038J5
contig_2	cds	398279	398593	+	LPARA_01002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038J4
contig_2	cds	398661	399656	-	LPARA_01003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S2AQF4
contig_2	cds	399656	403210	-	LPARA_01004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4E3038
contig_2	cds	403228	403923	-	LPARA_01005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S4ZMP9
contig_2	cds	404142	405932	-	LPARA_01006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003433C9B
contig_2	cds	406126	407034	-	LPARA_01007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6QDV1
contig_2	cds	407051	408013	-	LPARA_01008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q038I8
contig_2	cds	408013	408966	-	LPARA_01009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6S0K8
